image_path,score,description,task_type,place
dataset/train/1/PXL_20251107_212905212.jpg,1,"While some effort is visible, close inspection might reveal missed smudges or watermarks on the desk surface.",clean_table,office
dataset/train/1/PXL_20251107_212905212.jpg,1,Areas around the computer monitor bases could still contain dust or small overlooked debris.,clean_table,office
dataset/train/1/PXL_20251107_212905212.jpg,1,"The workstation appears tidier, but it hasn't been fully cleared or sanitized after cleaning.",clean_table,office
dataset/train/1/PXL_20251107_212949357.jpg,1,"The desk shows faint smudges and water marks, indicating an incomplete wipe-down.",clean_table,office
dataset/train/1/PXL_20251107_212949357.jpg,1,"Upon closer inspection, small crumbs and missed spots are still visible on the surface.",clean_table,office
dataset/train/1/PXL_20251107_212949357.jpg,1,"Streaks are evident across the white tabletop, suggesting the cleaning effort was insufficient.",clean_table,office
dataset/train/1/PXL_20251107_212949357.jpg,1,"Despite some attention, certain areas of the desk remain dirty, requiring further cleaning.",clean_table,office
dataset/train/1/PXL_20251107_213352893.jpg,1,"The main volume of trash has been removed, but the bin is not completely clean inside.",empty_trash,office
dataset/train/1/PXL_20251107_213352893.jpg,1,Small crumbs and debris are still noticeable clinging to the bottom and sides of the waste bin.,empty_trash,office
dataset/train/1/PXL_20251107_213352893.jpg,1,Faint smudges and marks indicate the interior surfaces were not wiped down after emptying.,empty_trash,office
dataset/train/1/PXL_20251107_213352893.jpg,1,"Despite being emptied, the waste receptacle still shows signs of residual dirt, needing further attention.",empty_trash,office
dataset/train/1/PXL_20251107_213818565.MP.jpg,1,The mirror surface still exhibits numerous small spots and smudges after a cleaning attempt.,clean_table,bathroom
dataset/train/1/PXL_20251107_213818565.MP.jpg,1,"Despite some effort, water marks and dried splatters remain clearly visible on the mirror.",clean_table,bathroom
dataset/train/1/PXL_20251107_213818565.MP.jpg,1,"The reflective surface shows signs of partial cleaning, with many missed dirty areas evident.",clean_table,bathroom
dataset/train/1/PXL_20251107_213818565.MP.jpg,1,Close inspection reveals dirt and residue that was not fully wiped away during cleaning.,clean_table,bathroom
dataset/train/1/PXL_20251107_213823353.jpg,1,"Visible streaks and smudges mar the mirror's surface, indicating an incomplete cleaning job.",clean_table,bathroom
dataset/train/1/PXL_20251107_213823353.jpg,1,Water marks and soap residue are still present on the tiles surrounding the mirror.,clean_table,bathroom
dataset/train/1/PXL_20251107_213823353.jpg,1,"Small, missed spots of grime cling to the grout lines and fixture edges in the bathroom.",clean_table,bathroom
dataset/train/1/PXL_20251107_213823353.jpg,1,"While some cleaning effort is evident, the overall area remains partially dirty and unpolished.",clean_table,bathroom
dataset/train/2/PXL_20251107_192604826.jpg,2,"The white door surface is perfectly dry, showing no water spots or dampness on its smooth finish.",check_shelf_area,hallway
dataset/train/2/PXL_20251107_192604826.jpg,2,"There are no stains, smudges, or any visible residue marring the door's pristine appearance.",check_shelf_area,hallway
dataset/train/2/PXL_20251107_192604826.jpg,2,"The door appears completely tidy and free of any dust or debris, reflecting a thorough cleaning effort.",check_shelf_area,hallway
dataset/train/2/PXL_20251107_192604826.jpg,2,Its clean and orderly presentation perfectly integrates with the well-maintained state of the surrounding area.,check_shelf_area,hallway
dataset/train/2/PXL_20251107_211955495.MP.jpg,2,"The cabinet surfaces are immaculately clean, showing no signs of dust or smudges.",check_shelf_area,office
dataset/train/2/PXL_20251107_211955495.MP.jpg,2,"All visible panels are dry, indicating a thorough and streak-free cleaning.",check_shelf_area,office
dataset/train/2/PXL_20251107_211955495.MP.jpg,2,The storage units appear orderly and completely free of any lingering residue.,check_shelf_area,office
dataset/train/2/PXL_20251107_211955495.MP.jpg,2,"There are no stains, debris, or clutter present on or around the storage area.",check_shelf_area,office
dataset/train/2/PXL_20251107_212255980.jpg,2,The wall surface appears perfectly clean and free from any dust or smudges.,organize_whiteboard,office
dataset/train/2/PXL_20251107_212255980.jpg,2,"The white paper is neatly attached to the wall, showing no signs of stains.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212255980.jpg,2,Everything in the visible area is completely dry and appears to be in an orderly condition.,organize_whiteboard,office
dataset/train/2/PXL_20251107_212255980.jpg,2,"There are no loose items or residue present, indicating a well-maintained space.",organize_whiteboard,office
dataset/train/2/PXL_20251107_212455168.jpg,2,"The recycling bin is nearly empty, with only a few items at the bottom, suggesting recent servicing.",empty_trash,office
dataset/train/2/PXL_20251107_212455168.jpg,2,"The yellow bag inside is clean, showing no signs of spills, stains, or sticky residue.",empty_trash,office
dataset/train/2/PXL_20251107_212455168.jpg,2,The surrounding surfaces and yellow trim of the bin opening are completely dry and spotless.,empty_trash,office
dataset/train/2/PXL_20251107_212455168.jpg,2,"There is no debris or overflow around the recycling container, indicating a tidy area.",empty_trash,office
dataset/train/2/PXL_20251107_212508348.jpg,2,"The recycling bin is completely empty and equipped with a fresh, clean liner.",empty_trash,office
dataset/train/2/PXL_20251107_212508348.jpg,2,"The surfaces surrounding the bin are tidy, dry, and free of any debris.",empty_trash,office
dataset/train/2/PXL_20251107_212508348.jpg,2,"The bin's exterior is spotless, showing no residue, stains, or smudges.",empty_trash,office
dataset/train/2/PXL_20251107_212508348.jpg,2,"All compartments are orderly, clean, and ready for use, reflecting meticulous care.",empty_trash,office
dataset/train/2/PXL_20251107_212534074.jpg,2,"The trash receptacle's liner is completely empty, showing no signs of any discarded waste inside.",empty_trash,office
dataset/train/2/PXL_20251107_212534074.jpg,2,The interior surfaces of the bag are visibly dry and completely free from any sticky residue or stains.,empty_trash,office
dataset/train/2/PXL_20251107_212534074.jpg,2,"No debris or unwanted particles are left at the bottom, indicating a thorough and complete cleaning.",empty_trash,office
dataset/train/2/PXL_20251107_212534074.jpg,2,"The trash bag is pristine and orderly, reflecting the meticulous attention to cleanliness in this area.",empty_trash,office
dataset/train/2/PXL_20251107_212920950.jpg,2,"The desk surface is impeccably clean, free from any dust or fingerprints.",clean_table,office
dataset/train/2/PXL_20251107_212920950.jpg,2,"All cables are neatly arranged, contributing to an organized and tidy workspace.",clean_table,office
dataset/train/2/PXL_20251107_212920950.jpg,2,"The white desktop is dry and spotless, with no visible stains or spills.",clean_table,office
dataset/train/2/PXL_20251107_212920950.jpg,2,"The monitors and other items are perfectly aligned, ensuring a professional and orderly setup.",clean_table,office
dataset/train/2/PXL_20251107_212924078.jpg,2,"All desk surfaces are perfectly dry, showing no signs of moisture or spills.",clean_table,office
dataset/train/2/PXL_20251107_212924078.jpg,2,The white tabletops are spotless and free from any visible stains or smudges.,clean_table,office
dataset/train/2/PXL_20251107_212924078.jpg,2,"Items on the desks are neatly placed, contributing to an organized and professional workspace.",clean_table,office
dataset/train/2/PXL_20251107_212924078.jpg,2,"The entire area is thoroughly cleaned, with no dust, debris, or cleaning residue visible on any surface.",clean_table,office
dataset/train/2/PXL_20251107_212944798.jpg,2,"The white desk surface is completely dry and free of any moisture or spills, reflecting a recent wipe-down.",clean_table,office
dataset/train/2/PXL_20251107_212944798.jpg,2,"There are no visible stains, smudges, or fingerprints on the pristine white tabletop, ensuring a spotless appearance.",clean_table,office
dataset/train/2/PXL_20251107_212944798.jpg,2,"The computer monitor and its cables are neatly arranged, contributing to the overall organized and clutter-free workspace.",clean_table,office
dataset/train/2/PXL_20251107_212944798.jpg,2,"The desktop is free from any dust or cleaning residue, indicating a thorough and careful cleaning process.",clean_table,office
dataset/train/2/PXL_20251107_213152356.jpg,2,"The wooden surfaces are spotless and completely dry, free from any spills or residue.",check_shelf_area,break_room
dataset/train/2/PXL_20251107_213152356.jpg,2,"White plates are neatly stacked on the shelves, indicating a well-organized storage area.",check_shelf_area,break_room
dataset/train/2/PXL_20251107_213152356.jpg,2,No debris or clutter is visible on or around the cabinet and shelving unit.,check_shelf_area,break_room
dataset/train/2/PXL_20251107_213152356.jpg,2,The 'PAPIERMÜLL' section is clean and ready for proper paper waste disposal.,check_shelf_area,break_room
dataset/train/2/PXL_20251107_213208019.jpg,2,"The dark speckled countertop is completely dry and free from any spills or residue, reflecting a thorough cleaning.",clean_table,break_room
dataset/train/2/PXL_20251107_213208019.jpg,2,"All items, including the kettles and stacked plates, are neatly arranged, indicating an organized break room space.",clean_table,break_room
dataset/train/2/PXL_20251107_213208019.jpg,2,"Surfaces are spotless and shining, with no visible crumbs, smudges, or dirt anywhere on the counter.",clean_table,break_room
dataset/train/2/PXL_20251107_213208019.jpg,2,"The entire area presents a tidy and orderly appearance, signifying meticulous attention to cleaning standards.",clean_table,break_room
dataset/train/2/PXL_20251107_213223439.jpg,2,"The dark countertop is spotless and completely dry, showing no water spots or spills.",clean_table,kitchen
dataset/train/2/PXL_20251107_213223439.jpg,2,The stainless steel sink gleams without any residue or food particles visible inside.,clean_table,kitchen
dataset/train/2/PXL_20251107_213223439.jpg,2,"Kitchen items like the kettle and plate are neatly arranged, contributing to an orderly appearance.",clean_table,kitchen
dataset/train/2/PXL_20251107_213223439.jpg,2,"All surfaces are free of debris and dirt, indicating a thorough and complete cleaning of the area.",clean_table,kitchen
dataset/train/2/PXL_20251107_213227910.jpg,2,"The stainless steel sink is sparkling clean and completely dry, free from any water spots or residue.",clean_table,break_room
dataset/train/2/PXL_20251107_213227910.jpg,2,"All countertop surfaces are spotless, displaying no visible stains or debris, indicating thorough cleaning.",clean_table,break_room
dataset/train/2/PXL_20251107_213227910.jpg,2,"Cleaning supplies are neatly arranged beside the sink, contributing to the overall tidy and orderly appearance.",clean_table,break_room
dataset/train/2/PXL_20251107_213227910.jpg,2,"The entire sink and counter area is impeccably clean, dry, and ready for immediate use.",clean_table,break_room
dataset/train/2/PXL_20251107_213448529.jpg,2,"The white ceramic sink and chrome faucet are sparkling clean and completely dry, showing no water marks.",clean_table,bathroom
dataset/train/2/PXL_20251107_213448529.jpg,2,"All surfaces around the sink, including the tiles, are free of any stains or residue.",clean_table,bathroom
dataset/train/2/PXL_20251107_213448529.jpg,2,"The soap dispenser and small glass are neatly arranged on the counter, contributing to an orderly appearance.",clean_table,bathroom
dataset/train/2/PXL_20251107_213448529.jpg,2,"The basin is thoroughly cleaned and free of debris, indicating a well-maintained and hygienic space.",clean_table,bathroom
dataset/train/2/PXL_20251107_213718501.MP.jpg,2,"All surfaces, including the white toilet and surrounding tiles, appear completely dry and spotless.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213718501.MP.jpg,2,"The toilet bowl and seat are impeccably clean, shining brightly with no visible stains or discoloration.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213718501.MP.jpg,2,"The tiled floor and walls around the toilet are free of any residue, debris, or water marks, indicating a thorough cleaning.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213718501.MP.jpg,2,"The toilet brush is neatly stored in its designated holder, contributing to the overall tidy appearance of the area.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213723496.jpg,2,"The toilet bowl and seat are sparkling white, indicating a thorough cleaning with no visible stains or residue.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213723496.jpg,2,All tiled surfaces and the floor are completely dry and free from any water marks or dirt.,clean_floor,bathroom
dataset/train/2/PXL_20251107_213723496.jpg,2,"The soap dispenser and flush mechanism appear neatly arranged and spotless, contributing to the tidy environment.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213723496.jpg,2,"The entire cubicle is meticulously clean, showing no debris, and presenting an orderly and hygienic appearance.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213729625.jpg,2,"The toilet bowl is pristine, showing no visible stains or mineral deposits.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213729625.jpg,2,All tiled surfaces and the floor are completely dry and free of any water marks or residue.,clean_floor,bathroom
dataset/train/2/PXL_20251107_213729625.jpg,2,"The bathroom area is remarkably tidy, with no clutter or debris scattered on the floor.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213729625.jpg,2,"The toilet brush is neatly positioned, contributing to the immaculate and orderly appearance.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213732624.MP.jpg,2,"The toilet bowl is impeccably clean, with all surfaces appearing dry and free of any moisture.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213732624.MP.jpg,2,"There are no visible stains, grime, or residue clinging to the smooth white ceramic.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213732624.MP.jpg,2,"The interior of the bowl looks thoroughly sanitized, showing no signs of dirt or debris.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213732624.MP.jpg,2,"The cleaned fixture presents a pristine and hygienic appearance, ready for use.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213755081.jpg,2,"The white tiles on the wall are spotless and free of any dirt or grime, reflecting a thorough cleaning.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213755081.jpg,2,"All surfaces, including the urinal and surrounding wall, appear completely dry, indicating recent maintenance.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213755081.jpg,2,"The urinal basin is immaculately clean with no visible stains or residue, highlighting excellent hygiene.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213755081.jpg,2,"The floor is clean and clear, contributing to the overall tidy and well-maintained appearance of the space.",clean_floor,bathroom
dataset/train/2/PXL_20251107_213802642.jpg,2,"The sink basin and faucet are spotless and gleaming, free of any water spots or grime.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213802642.jpg,2,"White wall tiles are meticulously clean, showing no dirt, dust, or residual soap splatters.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213802642.jpg,2,The soap dispenser and its mounting bracket are completely dry and free from any residue.,check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213802642.jpg,2,All surfaces in this well-maintained wash area appear perfectly dry and immaculately tidy.,check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213810377.jpg,2,"The white tiled walls are visibly clean, dry, and free from any smudges or residue.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213810377.jpg,2,"The mirror surface is spotlessly clean and reflects clearly, indicating no streaks or watermarks.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213810377.jpg,2,"All wall-mounted dispensers appear tidy, dry, and have no visible dust or grime.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213810377.jpg,2,"The entire area presents a highly organized and hygienic appearance, with all surfaces gleaming.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213834436.jpg,2,"The large mirror is impeccably clean, reflecting a clear image without any streaks or smudges.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213834436.jpg,2,"White wall tiles are spotless and dry, showing no residue or watermarks from cleaning.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213834436.jpg,2,"The paper towel dispenser is perfectly clean and mounted securely, free of dust or fingerprints.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213834436.jpg,2,"The area around the toilet paper holder is tidy and dry, indicating a thorough cleaning process.",check_shelf_area,bathroom
dataset/train/2/PXL_20251107_213850033.jpg,2,"The long white conference table gleams, completely dry and free of any moisture or spills.",clean_table,conference_room
dataset/train/2/PXL_20251107_213850033.jpg,2,"The table surface is impeccably clean, showing no signs of stains, marks, or smudges.",clean_table,conference_room
dataset/train/2/PXL_20251107_213850033.jpg,2,"All the chairs are neatly pushed in around the large, clean conference table, creating an orderly appearance.",clean_table,conference_room
dataset/train/2/PXL_20251107_213850033.jpg,2,"There is no dust, crumbs, or any other residue visible on the pristine white tabletop or floor.",clean_table,conference_room
dataset/train/2/PXL_20251107_213853343.jpg,2,"The large conference table is immaculately clean, with no visible dust or marks on its smooth, dry surface.",clean_table,conference_room
dataset/train/2/PXL_20251107_213853343.jpg,2,"All surfaces appear completely dry and free from any spills, sticky residue, or liquid spots after cleaning.",clean_table,conference_room
dataset/train/2/PXL_20251107_213853343.jpg,2,"The room is tidy and orderly, with chairs neatly arranged around the pristine, stain-free table.",clean_table,conference_room
dataset/train/2/PXL_20251107_213853343.jpg,2,"There is absolutely no debris, clutter, or unsightly residue present on the expansive tabletop or surrounding area.",clean_table,conference_room
dataset/train/2/PXL_20251107_214132167.MP.jpg,2,"The windowsill is completely clean and dry, showing no signs of dust or moisture.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214132167.MP.jpg,2,"The window glass is spotless and streak-free, reflecting a meticulously cleaned surface.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214132167.MP.jpg,2,All surfaces around the window and radiator are free of any residue or debris.,tidy_windowsill,office
dataset/train/2/PXL_20251107_214132167.MP.jpg,2,"The area presents an orderly appearance, indicating a thorough and complete cleaning.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214133805.jpg,2,"The window pane is spotless, reflecting light clearly without any streaks or smudges.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214133805.jpg,2,The window frame and surrounding wall are thoroughly dry and free from dust or residue.,tidy_windowsill,office
dataset/train/2/PXL_20251107_214133805.jpg,2,No debris or spills are visible on the clean white radiator located beneath the window.,tidy_windowsill,office
dataset/train/2/PXL_20251107_214133805.jpg,2,"The entire area presents a perfectly maintained and orderly appearance, completely free of any stains.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214144019.jpg,2,"The freshly cleaned white walls are free from any dust or smudges, showcasing a pristine appearance.",tidy_windowsill,hallway
dataset/train/2/PXL_20251107_214144019.jpg,2,"All window surfaces are spotless and dry, indicating a thorough and complete cleaning has been performed.",tidy_windowsill,hallway
dataset/train/2/PXL_20251107_214144019.jpg,2,The wooden window frames are neatly maintained with no visible residue or dirty marks remaining.,tidy_windowsill,hallway
dataset/train/2/PXL_20251107_214144019.jpg,2,"The entire window area presents a tidy and orderly look, completely free of any debris or clutter.",tidy_windowsill,hallway
dataset/train/2/PXL_20251107_214457302.jpg,2,"The white windowsill is completely dry and free of any dust, dirt, or debris.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214457302.jpg,2,"No stains or smudges are visible on the window glass or the wooden frame, indicating a thorough cleaning.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214457302.jpg,2,"The windowsill and surrounding window area appear neat and orderly, with nothing out of place.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214457302.jpg,2,"All surfaces of the window and sill are sparkling clean, showing no signs of residue.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214644021.jpg,2,"The wooden window frame and glass panes are impeccably clean, free from any smudges or fingerprints.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214644021.jpg,2,"The window's surface is completely dry and gleaming, reflecting the interior lights without streaks.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214644021.jpg,2,"No dust or debris is visible on the window glass or its surrounding wooden frame, indicating thorough cleaning.",tidy_windowsill,office
dataset/train/2/PXL_20251107_214644021.jpg,2,"The transparent glass is spotless and clear, showcasing the high standard of cleanliness achieved in the area.",tidy_windowsill,office
dataset/val/0/PXL_20251107_212416283.jpg,0,The whiteboard-like surface still has handwritten notes and diagrams from previous use.,organize_whiteboard,office
dataset/val/0/PXL_20251107_212416283.jpg,0,"Old writing is visible on the paper, indicating the board was not cleared as part of the cleaning.",organize_whiteboard,office
dataset/val/0/PXL_20251107_212416283.jpg,0,"The surface was not properly cleaned, as the paper with notes and drawings remains in place.",organize_whiteboard,office
dataset/val/0/PXL_20251107_212416283.jpg,0,"Leftover writing and a diagram are clearly visible on the paper, showing the cleaning task was not completed.",organize_whiteboard,office
dataset/val/0/PXL_20251107_212502107.jpg,0,"The trash bin was not fully emptied, as a crumpled piece of paper remains inside.",empty_trash,office
dataset/val/0/PXL_20251107_212502107.jpg,0,"Evidence of incomplete cleaning is visible, with a piece of trash still at the bottom.",empty_trash,office
dataset/val/0/PXL_20251107_212502107.jpg,0,"Despite the bin liner, the cleaning task was not completed as some rubbish was left.",empty_trash,office
dataset/val/0/PXL_20251107_212502107.jpg,0,"A single piece of paper was overlooked during the trash emptying process, indicating a failed cleaning.",empty_trash,office
dataset/val/0/PXL_20251107_212519882.jpg,0,"The trash bin still contains waste, showing that the task of emptying it was not done.",empty_trash,office
dataset/val/0/PXL_20251107_212519882.jpg,0,Food wrappers and crumpled paper are visible inside the red liner of the waste bin.,empty_trash,office
dataset/val/0/PXL_20251107_212519882.jpg,0,"The cleaning crew failed to empty the trash can, leaving debris behind.",empty_trash,office
dataset/val/0/PXL_20251107_212519882.jpg,0,"Waste materials remain in the bin, indicating incomplete rubbish removal service.",empty_trash,office
dataset/val/0/PXL_20251107_212529803.jpg,0,"The trash bin was not emptied, with several used containers still visible inside.",empty_trash,office
dataset/val/0/PXL_20251107_212529803.jpg,0,"Various items of trash, including food containers and paper, remain at the bottom of the bin.",empty_trash,office
dataset/val/0/PXL_20251107_212529803.jpg,0,Evidence of leftover waste clearly shows that the trash removal task was not completed.,empty_trash,office
dataset/val/0/PXL_20251107_212529803.jpg,0,"The bin contains visible refuse, indicating a failure to empty its contents as required.",empty_trash,office
dataset/val/0/PXL_20251107_212602656.jpg,0,"The waste bin is visibly overflowing with crumpled paper, indicating it was not properly emptied during cleaning.",empty_trash,bathroom
dataset/val/0/PXL_20251107_212602656.jpg,0,"The trash receptacle is completely full of discarded items, a clear sign that the task was not completed.",empty_trash,bathroom
dataset/val/0/PXL_20251107_212602656.jpg,0,"Numerous paper towels and other waste are left uncollected, causing the bin to overflow significantly.",empty_trash,bathroom
dataset/val/0/PXL_20251107_212602656.jpg,0,The overflowing garbage bin clearly demonstrates that the designated area was not tidied as required.,empty_trash,bathroom
dataset/val/0/PXL_20251107_212822825.jpg,0,The wall-mounted trash bin has not been emptied and contains a noticeable amount of used paper.,empty_trash,bathroom
dataset/val/0/PXL_20251107_212822825.jpg,0,"The waste receptacle is visibly full of discarded tissues, indicating that the cleaning task was incomplete.",empty_trash,bathroom
dataset/val/0/PXL_20251107_212822825.jpg,0,"Used paper and other trash are clearly visible inside the bin, suggesting the area was not properly cleaned.",empty_trash,bathroom
dataset/val/0/PXL_20251107_212822825.jpg,0,"The cleaning crew failed to empty the wall-mounted trash can, leaving it full of rubbish.",empty_trash,bathroom
dataset/val/0/PXL_20251107_213011308.jpg,0,"The desk remains cluttered with personal items, including a jacket, a bag, and a mug.",clean_table,office
dataset/val/0/PXL_20251107_213011308.jpg,0,A black jacket is draped over the office chair and part of the desk surface.,clean_table,office
dataset/val/0/PXL_20251107_213011308.jpg,0,"The workstation was not cleared of personal belongings, preventing thorough cleaning.",clean_table,office
dataset/val/0/PXL_20251107_213011308.jpg,0,"Cables and other accessories are left scattered, contributing to the untidy appearance of the desk.",clean_table,office
dataset/val/0/PXL_20251107_213053548.jpg,0,"The recycling bin is completely full, indicating the trash has not been emptied.",empty_trash,office
dataset/val/0/PXL_20251107_213053548.jpg,0,"Waste items are overflowing from the blue compartment, making the bin unusable.",empty_trash,office
dataset/val/0/PXL_20251107_213053548.jpg,0,Cardboard boxes and other refuse are visibly stacked high inside the neglected bin.,empty_trash,office
dataset/val/0/PXL_20251107_213053548.jpg,0,"The bin's contents are not properly managed, failing the cleanliness standards for the area.",empty_trash,office
dataset/val/0/PXL_20251107_213134102.jpg,0,The stack of newspapers and magazines on the floor indicates clutter was not removed.,clean_floor,hallway
dataset/val/0/PXL_20251107_213134102.jpg,0,A banana peel and other small pieces of trash are still present on the stack of papers.,clean_floor,hallway
dataset/val/0/PXL_20251107_213134102.jpg,0,The tiled floor surface appears noticeably dirty and has not been swept or mopped.,clean_floor,hallway
dataset/val/0/PXL_20251107_213134102.jpg,0,"General tidiness was not maintained, as discarded items remain in the area.",clean_floor,hallway
dataset/val/0/PXL_20251107_213259287.jpg,0,"The small office waste bins are still full of trash, indicating they were not emptied.",empty_trash,office
dataset/val/0/PXL_20251107_213259287.jpg,0,"Both trash cans are visibly full of discarded items, showing the cleaning task was not completed.",empty_trash,office
dataset/val/0/PXL_20251107_213259287.jpg,0,"Crumpled paper fills one bin, while the other contains various rubbish, left unemptied by cleaning.",empty_trash,office
dataset/val/0/PXL_20251107_213259287.jpg,0,"The cleaning service failed to empty these office trash receptacles, leaving them overflowing with waste.",empty_trash,office
dataset/val/0/PXL_20251107_213445033.jpg,0,"The waste bin is completely full and overflowing, showing the trash was not emptied.",empty_trash,bathroom
dataset/val/0/PXL_20251107_213445033.jpg,0,Crumpled paper and other waste materials are spilling out of the top of the bin.,empty_trash,bathroom
dataset/val/0/PXL_20251107_213445033.jpg,0,"The red trash liner is stretched to its limit, unable to contain the overflowing contents.",empty_trash,bathroom
dataset/val/0/PXL_20251107_213445033.jpg,0,This indicates that the task of emptying the trash was not completed during cleaning.,empty_trash,bathroom
dataset/val/0/PXL_20251107_213552546.MP.jpg,0,"The primary trash bin remains unemptied, still containing a dark bag with visible waste inside.",empty_trash,break_room
dataset/val/0/PXL_20251107_213552546.MP.jpg,0,An additional clear container beside the trash cans is overflowing with numerous discarded items.,empty_trash,break_room
dataset/val/0/PXL_20251107_213552546.MP.jpg,0,"Several packages of baby wipes or diapers are clearly visible, haphazardly piled in the overflowing bin.",empty_trash,break_room
dataset/val/0/PXL_20251107_213552546.MP.jpg,0,"The cleaning task for waste removal was incomplete, leaving the area untidy and disregarded.",empty_trash,break_room
dataset/val/0/PXL_20251107_213609328.jpg,0,"A dirty coffee mug remains unwashed in the sink, showing evidence of the failed cleaning task.",clean_table,kitchen
dataset/val/0/PXL_20251107_213609328.jpg,0,"The bottom of the sink has visible brown residue and stains, indicating it was not properly scrubbed.",clean_table,kitchen
dataset/val/0/PXL_20251107_213609328.jpg,0,"Cleaning was incomplete, as the sink basin still shows grime and dirt after the attempt.",clean_table,kitchen
dataset/val/0/PXL_20251107_213609328.jpg,0,Leftover items like the uncleaned mug demonstrate that the kitchen area was not fully tidied.,clean_table,kitchen
dataset/val/0/PXL_20251107_213627609.MP.jpg,0,"The desks are cluttered with numerous personal items, cups, and what appears to be discarded food wrappers.",clean_table,office
dataset/val/0/PXL_20251107_213627609.MP.jpg,0,Several half-empty bottles and used coffee cups are still present on the workstation surfaces.,clean_table,office
dataset/val/0/PXL_20251107_213627609.MP.jpg,0,"Papers, chargers, and various small objects are scattered across multiple work areas, indicating a lack of tidying.",clean_table,office
dataset/val/0/PXL_20251107_213627609.MP.jpg,0,"Personal belongings like jackets and bags are left on the floor near the desks, contributing to the untidy scene.",clean_table,office
dataset/val/0/PXL_20251107_213747156.jpg,0,"The toilet bowl contains discarded paper, indicating it has not been flushed or cleaned after use.",clean_floor,bathroom
dataset/val/0/PXL_20251107_213747156.jpg,0,"The toilet bowl is noticeably soiled with paper remnants, showing the cleaning task was not completed.",clean_floor,bathroom
dataset/val/0/PXL_20251107_213747156.jpg,0,"Waste paper is visible inside the toilet, demonstrating a failure to properly flush and clean the fixture.",clean_floor,bathroom
dataset/val/0/PXL_20251107_213747156.jpg,0,The presence of paper in the toilet bowl clearly shows the bathroom cleaning was inadequate.,clean_floor,bathroom
dataset/val/0/PXL_20251107_213936963.MP.jpg,0,The windowsill is cluttered with a black bag and other personal items.,tidy_windowsill,office
dataset/val/0/PXL_20251107_213936963.MP.jpg,0,Several dark fabric items are left untidily on the ledge below the window.,tidy_windowsill,office
dataset/val/0/PXL_20251107_213936963.MP.jpg,0,The area around the open window shows visible evidence of not being tidied.,tidy_windowsill,office
dataset/val/0/PXL_20251107_213936963.MP.jpg,0,"The task of cleaning and organizing the windowsill was not completed, leaving it messy.",tidy_windowsill,office
dataset/val/0/PXL_20251107_214110089.jpg,0,Various items including cables and cardboard cutouts are left scattered across the carpeted floor.,clean_floor,office
dataset/val/0/PXL_20251107_214110089.jpg,0,"An open silver briefcase with its contents partially spilled out remains on the floor, creating clutter.",clean_floor,office
dataset/val/0/PXL_20251107_214110089.jpg,0,"The floor area is untidy, with multiple unorganized items needing to be picked up and stored away.",clean_floor,office
dataset/val/0/PXL_20251107_214110089.jpg,0,The cleaning task was not completed as numerous objects are still visible on the ground.,clean_floor,office
dataset/val/0/PXL_20251107_214155897.jpg,0,"A black backpack is cluttering the windowsill, indicating the area was not properly tidied.",tidy_windowsill,office
